# name: SDSS g
# kind: filter
# channel: blue green
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
879.5,1.8e-05
880,1.66e-05
880.5,1.62e-05
881,1.57e-05
881.5,1.54e-05
882,1.5e-05
882.5,1.45e-05
883,1.4e-05
883.5,1.43e-05
884,1.46e-05
884.5,1.45e-05
885,1.45e-05
885.5,1.5e-05
886,1.56e-05
886.5,1.63e-05
887,1.69e-05
887.5,1.79e-05
888,1.89e-05
888.5,1.98e-05
889,2.07e-05
889.5,2.25e-05
890,2.43e-05
890.5,2.61e-05
891,2.78e-05
891.5,3.01e-05
892,3.23e-05
892.5,3.47e-05
893,3.71e-05
893.5,3.95e-05
894,4.19e-05
894.5,4.46e-05
895,4.73e-05
895.5,4.95e-05
896,5.17e-05
896.5,5.33e-05
897,5.49e-05
897.5,5.57e-05
898,5.64e-05
898.5,5.69e-05
899,5.74e-05
899.5,5.73e-05
900,5.72e-05
900.5,5.64e-05
901,5.56e-05
901.5,5.47e-05
902,5.38e-05
902.5,5.3e-05
903,5.22e-05
903.5,5.18e-05
904,5.14e-05
904.5,5.1e-05
905,5.06e-05
905.5,5.09e-05
906,5.12e-05
906.5,5.08e-05
907,5.05e-05
907.5,5.04e-05
908,5.03e-05
908.5,5.09e-05
909,5.14e-05
909.5,5.17e-05
910,5.2e-05
910.5,5.25e-05
911,5.3e-05
911.5,5.36e-05
912,5.42e-05
912.5,5.42e-05
913,5.41e-05
913.5,5.4e-05
914,5.38e-05
914.5,5.4e-05
915,5.42e-05
915.5,5.38e-05
916,5.35e-05
916.5,5.32e-05
917,5.29e-05
917.5,5.27e-05
918,5.25e-05
918.5,5.19e-05
919,5.14e-05
919.5,5.15e-05
920,5.16e-05
920.5,5.16e-05
921,5.15e-05
921.5,5.13e-05
922,5.1e-05
922.5,5.11e-05
923,5.12e-05
923.5,5.08e-05
924,5.04e-05
924.5,4.99e-05
925,4.94e-05
925.5,4.87e-05
926,4.79e-05
926.5,4.72e-05
927,4.64e-05
927.5,4.48e-05
928,4.32e-05
928.5,4.17e-05
929,4.01e-05
929.5,3.86e-05
930,3.71e-05
930.5,3.56e-05
931,3.4e-05
931.5,3.27e-05
932,3.14e-05
932.5,3e-05
933,2.86e-05
933.5,2.74e-05
934,2.62e-05
934.5,2.51e-05
935,2.4e-05
935.5,2.32e-05
936,2.24e-05
936.5,2.22e-05
937,2.2e-05
937.5,2.17e-05
