# name: SDSS r
# kind: filter
# channel: green red
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
1167,1.45e-05
1168,1.37e-05
1169,1.28e-05
1170,1.17e-05
1171,1.09e-05
1172,1e-05
1173,9.33e-06
1174,8.52e-06
1175,7.92e-06
1176,7.48e-06
1177,7.07e-06
1178,6.65e-06
1179,6.92e-06
1180,6.28e-06
1181,6.17e-06
1182,6.27e-06
1183,6.15e-06
1184,6.49e-06
1185,6.55e-06
1186,6.81e-06
1187,7.07e-06
1188,7.53e-06
1189,7.74e-06
1190,8.5e-06
1191,9.11e-06
1192,9.85e-06
1193,1.08e-05
1194,1.21e-05
1195,1.33e-05
1196,1.51e-05
1197,1.71e-05
1198,1.99e-05
1199,2.28e-05
1200,2.7e-05
1201,6.05e-05
