# name: Star, type A0(v)
# kind: white_reference
# channel: 
# manufacturer: A. Pickles (A.J. Pickles, PASP 110,863, 1998)
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/wb_refs/Star_a0v.json
# origin: https://www.eso.org/sci/facilities/paranal/decommissioned/isaac/tools/lib.html
# license: GPL-3.0-or-later
wavelength_nm,value
816.5,0.300884
817,0.302679
817.5,0.305764
818,0.301219
818.5,0.302806
819,0.300273
819.5,0.299333
820,0.300343
820.5,0.304406
821,0.307521
821.5,0.306808
822,0.305509
822.5,0.300199
823,0.289992
823.5,0.294647
824,0.300845
824.5,0.300965
825,0.303298
825.5,0.301641
826,0.300903
826.5,0.301967
827,0.303442
827.5,0.298171
828,0.297393
828.5,0.297413
829,0.297336
829.5,0.297581
830,0.296521
830.5,0.296769
831,0.297919
831.5,0.2974
832,0.296959
832.5,0.29486
833,0.296591
833.5,0.295422
834,0.294681
834.5,0.296301
835,0.294597
835.5,0.2957
836,0.294467
836.5,0.2946
837,0.293966
837.5,0.293728
838,0.293804
838.5,0.29331
839,0.292417
839.5,0.291851
840,0.291566
840.5,0.290385
841,0.287584
841.5,0.288367
842,0.288147
842.5,0.28967
843,0.289839
843.5,0.289507
844,0.283611
844.5,0.276913
845,0.281159
845.5,0.285944
846,0.284416
846.5,0.282008
847,0.280488
847.5,0.284115
848,0.28568
848.5,0.286778
849,0.285189
849.5,0.274475
850,0.270005
850.5,0.273692
851,0.279309
851.5,0.283168
852,0.285962
852.5,0.285925
853,0.282583
853.5,0.273948
854,0.258127
854.5,0.253735
855,0.265971
855.5,0.275018
856,0.283288
856.5,0.285008
857,0.286087
857.5,0.284799
858,0.280766
858.5,0.274829
859,0.264067
859.5,0.252793
860,0.250306
860.5,0.259279
861,0.271181
861.5,0.279498
862,0.284287
862.5,0.287573
863,0.286856
863.5,0.286338
864,0.281676
864.5,0.277804
865,0.269458
865.5,0.256682
866,0.237084
866.5,0.228316
867,0.239257
867.5,0.254298
868,0.262843
868.5,0.270235
869,0.277516
869.5,0.282539
870,0.284073
870.5,0.284174
871,0.277839
871.5,0.283596
872,0.280767
872.5,0.275808
873,0.269673
873.5,0.259512
874,0.246847
874.5,0.229009
875,0.218496
875.5,0.226373
876,0.243132
876.5,0.257532
877,0.266325
877.5,0.273084
878,0.279191
878.5,0.274604
879,0.274939
879.5,0.275659
880,0.277358
880.5,0.275689
881,0.283718
881.5,0.276312
882,0.275647
882.5,0.281248
883,0.277759
883.5,0.271701
884,0.263536
884.5,0.247639
885,0.241965
885.5,0.223806
886,0.206907
886.5,0.20549
887,0.222924
887.5,0.238259
888,0.24927
888.5,0.261231
889,0.267794
889.5,0.265412
890,0.267435
890.5,0.271045
891,0.271142
891.5,0.273528
892,0.280429
892.5,0.272948
893,0.280552
893.5,0.280161
894,0.280712
894.5,0.277902
895,0.273739
895.5,0.269398
896,0.26516
896.5,0.258277
897,0.249648
897.5,0.245873
898,0.241439
898.5,0.234129
899,0.223623
899.5,0.221977
900,0.220272
900.5,0.21439
901,0.209945
901.5,0.207717
902,0.21145
902.5,0.223343
903,0.234445
903.5,0.245005
904,0.252999
904.5,0.257445
905,0.26284
905.5,0.262899
906,0.262518
906.5,0.259665
907,0.257987
907.5,0.255984
908,0.254676
908.5,0.253862
909,0.251839
909.5,0.253264
910,0.257221
910.5,0.257053
911,0.261065
911.5,0.264041
912,0.26118
912.5,0.263225
913,0.257342
913.5,0.252475
914,0.251696
914.5,0.253235
915,0.250387
915.5,0.242576
916,0.245816
916.5,0.250651
917,0.25314
917.5,0.247046
918,0.248596
918.5,0.247441
919,0.240678
919.5,0.23469
920,0.229126
920.5,0.224443
921,0.215025
921.5,0.207318
922,0.201475
922.5,0.194374
923,0.190973
923.5,0.19635
924,0.204166
924.5,0.211056
925,0.219031
925.5,0.225638
926,0.228475
926.5,0.234508
927,0.244772
927.5,0.249925
928,0.248717
928.5,0.249623
929,0.248748
929.5,0.243251
930,0.236909
930.5,0.232304
931,0.227318
931.5,0.22101
932,0.21682
932.5,0.216727
933,0.221338
933.5,0.220802
934,0.219328
934.5,0.213393
935,0.227356
935.5,0.222999
936,0.224611
936.5,0.234577
937,0.22768
937.5,0.235085
938,0.234429
938.5,0.23873
939,0.24948
939.5,0.254038
940,0.248912
940.5,0.242781
941,0.238835
941.5,0.232737
942,0.228388
942.5,0.22276
943,0.210919
943.5,0.218602
944,0.20787
944.5,0.21179
945,0.225157
945.5,0.221661
946,0.217307
